id,category,price,backers
55,film,45.0,4194
55,film,15.0,5682
55,film,35.0,3139
55,film,50.0,1253
55,film,55.0,5202
55,film,95.0,1933
55,film,135.0,1301
55,film,195.0,3017
56,film,1.0,7
56,film,10.0,18
56,film,30.0,3
56,film,30.0,3
56,film,30.0,1
56,film,30.0,2
56,film,50.0,6
56,film,100.0,2
56,film,100.0,1
56,film,200.0,1
56,film,1000.0,0
57,film,5.0,2
57,film,20.0,13
57,film,50.0,8
57,film,100.0,3
57,film,200.0,4
58,film,50.0,17
58,film,10.0,5
58,film,20.0,9
58,film,35.0,2
58,film,75.0,0
58,film,100.0,8
58,film,250.0,1
58,film,500.0,1
58,film,1000.0,0
59,film,5.0,18
59,film,15.0,25
59,film,25.0,7
59,film,50.0,15
59,film,100.0,3
59,film,200.0,3
60,film,5.0,10
60,film,10.0,57
60,film,20.0,20
60,film,35.0,5
60,film,50.0,9
60,film,80.0,3
60,film,100.0,6
61,film,10.0,10
61,film,20.0,10
61,film,30.0,15
61,film,50.0,31
61,film,75.0,3
61,film,100.0,20
61,film,200.0,0
62,film,60.0,150
62,film,5.0,8
62,film,10.0,49
62,film,27.0,2049
62,film,35.0,1760
62,film,54.0,643
62,film,160.0,56
63,film,40.0,4
63,film,10.0,8
63,film,20.0,11
63,film,40.0,3
63,film,50.0,5
63,film,100.0,3
63,film,200.0,4
64,film,85.0,69
64,film,5.0,1
64,film,49.0,5
64,film,49.0,97
64,film,99.0,4
64,film,135.0,19
64,film,149.0,4
64,film,185.0,20
64,film,500.0,2
65,film,15.0,39
65,film,50.0,14
65,film,100.0,7
65,film,150.0,4
65,film,250.0,0
66,film,20.0,8
66,film,30.0,9
66,film,50.0,9
66,film,100.0,6
66,film,200.0,4
66,film,500.0,0
67,film,10.0,28
67,film,15.0,130
67,film,30.0,69
67,film,50.0,69
68,film,80.0,31
68,film,5.0,12
68,film,20.0,18
68,film,20.0,6
68,film,30.0,38
68,film,50.0,41
68,film,100.0,8
68,film,150.0,23
68,film,250.0,0
68,film,500.0,0
68,film,1000.0,7
69,film,300.0,7
69,film,10.0,9
69,film,20.0,11
69,film,40.0,9
69,film,50.0,8
69,film,50.0,10
70,film,5.0,6
70,film,10.0,9
70,film,30.0,24
70,film,50.0,13
70,film,75.0,7
70,film,100.0,12
70,film,200.0,1
70,film,500.0,1
70,film,1000.0,0
71,film,75.0,350
71,film,45.0,145
71,film,65.0,324
71,film,85.0,4
71,film,145.0,3
71,film,375.0,0
71,film,1125.0,0
71,film,70.0,52
72,film,10.0,6
72,film,20.0,9
72,film,30.0,12
72,film,50.0,18
72,film,100.0,14
72,film,500.0,2
72,film,1000.0,0
73,film,79.0,25
73,film,16.0,8
73,film,16.0,8
73,film,16.0,4
73,film,16.0,4
73,film,24.0,4
73,film,29.0,1
73,film,39.0,8
73,film,44.0,0
73,film,46.0,28
73,film,55.0,1
73,film,56.0,0
73,film,65.0,0
73,film,69.0,5
73,film,79.0,0
73,film,89.0,1
74,film,60.0,574
74,film,6.0,1919
74,film,15.0,1613
74,film,30.0,1706
74,film,45.0,258
74,film,90.0,260
74,film,180.0,104
74,film,300.0,30
74,film,600.0,12
74,film,3600.0,1
75,film,50.0,176
75,film,5.0,14
75,film,10.0,60
75,film,20.0,171
75,film,250.0,8
75,film,500.0,2
75,film,1000.0,1
75,film,2500.0,2
75,film,5000.0,0
76,film,50.0,61
76,film,5.0,1
76,film,15.0,9
76,film,25.0,23
76,film,100.0,47
76,film,200.0,11
76,film,500.0,4
77,film,20.0,6
77,film,50.0,8
77,film,200.0,12
78,film,5.0,4
78,film,10.0,9
78,film,15.0,8
78,film,25.0,32
78,film,35.0,9
78,film,40.0,11
78,film,100.0,4
79,film,35.0,79
79,film,5.0,5
79,film,10.0,7
79,film,25.0,5
79,film,60.0,17
79,film,100.0,6
79,film,150.0,2
79,film,600.0,0
79,film,1000.0,0
80,film,5.0,68
80,film,10.0,95
80,film,20.0,73
80,film,30.0,79
80,film,40.0,9
80,film,50.0,26
80,film,100.0,9
80,film,150.0,1
80,film,1000.0,0
80,film,2500.0,0
81,film,65.0,9
81,film,5.0,18
81,film,10.0,38
81,film,20.0,47
81,film,40.0,8
81,film,80.0,2
81,film,150.0,5
81,film,500.0,1
81,film,1000.0,0
82,film,10.0,20
82,film,20.0,16
82,film,50.0,8
82,film,100.0,9
82,film,200.0,0
83,film,5.0,6
83,film,8.0,11
83,film,15.0,43
83,film,20.0,64
83,film,30.0,107
83,film,50.0,54
83,film,75.0,15
83,film,100.0,38
83,film,150.0,3
83,film,150.0,12
83,film,200.0,4
83,film,250.0,0
83,film,300.0,0
83,film,560.0,1
83,film,790.0,0
83,film,1000.0,0
83,film,1500.0,0
83,film,2000.0,0
84,film,5.0,4
84,film,9.0,47
84,film,20.0,22
84,film,50.0,12
84,film,100.0,10
84,film,500.0,0
85,film,50.0,33
85,film,5.0,4
85,film,10.0,6
85,film,20.0,32
85,film,30.0,16
85,film,100.0,13
85,film,250.0,1
85,film,500.0,0
86,film,10.0,17
86,film,30.0,8
86,film,50.0,10
86,film,80.0,0
86,film,100.0,1
86,film,200.0,2
86,film,500.0,1
86,film,1000.0,0
87,film,50.0,24
87,film,5.0,7
87,film,20.0,14
87,film,30.0,7
87,film,100.0,9
88,film,5.0,5
88,film,10.0,25
88,film,25.0,25
88,film,35.0,15
88,film,50.0,10
88,film,75.0,4
88,film,100.0,6
88,film,125.0,0
88,film,150.0,1
88,film,200.0,0
88,film,250.0,0
88,film,300.0,1
89,film,10.0,22
89,film,30.0,14
89,film,50.0,13
89,film,100.0,12
89,film,200.0,3
