,Unnamed: 0,backers,creater_link,end_date,funded,language,max_price,min_price,num_comments,num_contributions,num_news,number_rewards,percentage_fund,pro_link,short_des,status,subcategory,target,thumbnail_type,title
76,76,143,https://www.kisskissbankbank.com/en/users/lisa-cat-berro,08/18/2020,"€8,300",fr,1000.0,10.0,34.0,145.0,2.0,13.0,157.0,https://www.kisskissbankbank.com/en/projects/disque-good-days-bad-days-de-lisa-cat-berro,"Soutenez la création du 2ème album de Lisa Cat-Berro, ""Good days Bad days"".",Successful,Indie,"Out of €5,300",jpg,"Album ""Good Days Bad Days"" de Lisa Cat-Berro"
77,77,38,https://www.kisskissbankbank.com/en/users/guilhem-stieber-01de1633-a19f-43a2-baa9-926d5b8a07b2,08/17/2020,"€3,320",en,200.0,10.0,12.0,42.0,1.0,6.0,111.0,https://www.kisskissbankbank.com/en/projects/grains-de-suc-maitre-torrefacteur,"CONSOMMEZ BIEN, BON ET SURTOUT BIO ",Successful,"Zero waste,Organic,Recycling","Out of €3,000",png,GRAINS DE SUC - MAITRE TORREFACTEUR BIO A YSSINGEAUX
78,78,17,https://www.kisskissbankbank.com/en/users/souad-taouil-traverson,08/16/2020,"€6,290",fr,200.0,10.0,0.0,18.0,4.0,5.0,126.0,https://www.kisskissbankbank.com/en/projects/eme9112-6-9,Soutenez le développement de l'offre de l'éducation des enfants pour avoir le droit au choix !,Successful,Education,"Out of €5,000",png,Montessori pour les 6-9ans
79,79,"2,044",https://www.kisskissbankbank.com/en/users/raphaelle-m,08/16/2020,"€92,367",en,25.0,15.0,110.0,2185.0,1.0,10.0,1847.0,https://www.kisskissbankbank.com/en/projects/lebanon-relief-fund-raiser,Raphaelle Macaron's risograph prints: 100% sales are donated to Lebanon's disaster relief fund.,Successful,"Local Development,International solidarity,French manufacturing","Out of €5,000",jpg,LEBANON RELIEF FUND
80,80,68,https://www.kisskissbankbank.com/en/users/thomas-le-sourne-03b65338-aeaa-43a2-affe-7c6bc135ee55,08/15/2020,"€4,648",fr,4300.0,1.0,18.0,74.0,0.0,12.0,108.0,https://www.kisskissbankbank.com/en/projects/tournage-live-session-enregistrement-1er-album,"Aidez-nous à professionnaliser le projet avec le tournage d'une live session et la réalisation de notre premier album.
",Successful,"Local Development,Indie,French manufacturing","Out of €4,300",jpg,Tournage Live Session + Enregistrement 1er Album
81,81,117,https://www.kisskissbankbank.com/en/users/delf--4,08/15/2020,"€5,326",fr,150.0,10.0,26.0,117.0,4.0,7.0,107.0,https://www.kisskissbankbank.com/en/projects/what-if-le-jeu-de-30-defis-creatifs,Soutenez votre créativité ! What'If est un jeu de 30 défis pour (r)éveiller votre créativité et devenir cré'acteur de votre vie.,Successful,"Indie,French manufacturing","Out of €5,000",jpg,"What'If, le jeu de 30 défis créatifs !"
82,82,61,https://www.kisskissbankbank.com/en/users/julie-marquisan,08/15/2020,"€4,300",fr,80.0,5.0,19.0,70.0,11.0,4.0,108.0,https://www.kisskissbankbank.com/en/projects/lieu-de-vie-et-concept-store-pour-enfants-parents,"""Rêver seul ne reste qu'un rêve.
Rêver ensemble devient réalité.""
John Lennon.",Successful,"Local Development,French manufacturing,Change your life","Out of €4,000",JPG,Lieu de vie et concept store pour enfants & parents
83,83,43,https://www.kisskissbankbank.com/en/users/lisbeth-cano,08/14/2020,"€4,030",fr,1000.0,5.0,8.0,46.0,0.0,9.0,101.0,https://www.kisskissbankbank.com/en/projects/lily-court-metrage-de-lisa-valensi,"""Lily"", un film fort, personnel et touchant sur la quête de soi.",Successful,"Zero waste,Feminism,Indie","Out of €4,000",jpg,"""Lily"" - Court-métrage de Lisa Valensi"
84,84,74,https://www.kisskissbankbank.com/en/users/mathilde-arthur,08/14/2020,"€4,455",fr,1000.0,10.0,13.0,76.0,0.0,8.0,111.0,https://www.kisskissbankbank.com/en/projects/piada,La piadina ! Le nouveau phénomène food qui s'incruste dans tous tes restaurants italiens préférés ! Piada en a fait sa spécialité ! ,Successful,,"Out of €4,000",png,Piada 2 - Le temple de la street food Italienne !
85,85,102,https://www.kisskissbankbank.com/en/users/nouvelle-donne-productions,08/13/2020,"€6,345",fr,1000.0,10.0,17.0,103.0,1.0,7.0,109.0,https://www.kisskissbankbank.com/en/projects/l-annonce,"Un court-métrage qui traite d'un sujet tabou, 
avec Ana Girardot, Martine Demaret & Antoine Croset.",Successful,"Senior,Health and Handicap","Out of €5,800",jpg,L'annonce
86,86,145,https://www.kisskissbankbank.com/en/users/benjamin-zwarts,08/12/2020,168 pre-orders,fr,50.0,16.0,20.0,151.0,0.0,6.0,112.0,https://www.kisskissbankbank.com/en/projects/pba-les-cartes-qui-traduisent-vos-pensees-pour-faciliter-la-communication,"Et si vous amélioriez l'ambiance autour de vous avec des cartes fun, simples et humoristiques ? ",Successful,"Indie,Education,Change your life",Out of 150,png,PBA - Des cartes qui traduisent vos pensées pour faciliter la communication
87,87,236,https://www.kisskissbankbank.com/en/users/antonin-desoeuvres,08/12/2020,363 pre-orders,fr,151.0,20.0,50.0,237.0,2.0,6.0,363.0,https://www.kisskissbankbank.com/en/projects/rikiki-croquettes-pour-matous-aux-proteines-d-insectes,"Les chats l'adorent, la planète aussi ! ",Successful,"Zero waste,Recycling,French manufacturing",Out of 100,gif,"Rikiki, croquettes pour chats aux protéines d'insectes"
88,88,60,https://www.kisskissbankbank.com/en/users/eva-thombrau,08/11/2020,"€3,430",fi,800.0,5.0,19.0,68.0,0.0,11.0,101.0,https://www.kisskissbankbank.com/en/projects/https-www-kisskissbankbank-com-fr-projects-productionetpromotionspectacleluz,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €3,400",jpeg,Production et Promotion du Spectacle LUZ de Lydie Fuerte et Eva Luisa
89,89,5,https://www.kisskissbankbank.com/en/users/jonathan-meder,08/11/2020,"€4,500",fr,150.0,5.0,1.0,6.0,0.0,5.0,100.0,https://www.kisskissbankbank.com/en/projects/sdorflaedel,"Faire vivre les petits commerce de village, manger local",Successful,"Organic,Locavore,Local Development","Out of €4,500",png,Aidez-nous à Sauver le SdorfLaedel
0,0,30,https://www.kisskissbankbank.com/en/users/theo-trifard,07/07/2018,"€3,020",fr,250.0,5.0,6.0,30.0,3.0,6.0,100.0,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,"Soutenez la sortie du roman ""Kazek dit le Cosaque""",Successful,,"Out of €3,000",JPG,Kazek dit le cosaque
1,1,135,https://www.kisskissbankbank.com/en/users/walk-on-the-moon--2,07/06/2018,"€5,490",fr,1000.0,5.0,20.0,135.0,6.0,8.0,109.0,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,Aidez nous à finaliser notre nouvel album! ,Successful,,"Out of €5,000",jpg,Walk On The Moon • Nouvel album • Ecstatic
2,2,542,https://www.kisskissbankbank.com/en/users/ecojoko,07/05/2018,"€66,126",fr,495.0,30.0,100.0,542.0,5.0,3.0,661.0,https://www.kisskissbankbank.com/en/projects/ecojoko-25-d-economie-d-energie-a-la-maison,"L'énergie la moins chère et la plus verte, c'est d'abord celle qu'on ne gaspille pas! Avec Ecojoko, économisez facilement votre électricité.",Successful,,"Out of €10,000",gif,Ecojoko : 25% d'économie d'énergie à la maison
3,3,"1,379",https://www.kisskissbankbank.com/en/users/framasoft,07/05/2018,"€53,100",en,2500.0,1.0,164.0,1381.0,7.0,6.0,266.0,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,"Take back the control of your videos!
Help us acheive a decentralized video hosting network, based on free/libre software.",Successful,,"Out of €20,000",png,"PeerTube, a free and federated video platform"
4,4,34,https://www.kisskissbankbank.com/en/users/caroline-faget,07/05/2018,"€4,520",fr,1000.0,10.0,13.0,34.0,0.0,7.0,101.0,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,"Soutenons le projet du piano voyageur! Hier à Lourdes , Toulouse, Sarlat, aujourd’hui à Brest, Locronan, demain peut-être près de chez vous?",Successful,,"Out of €4,445",JPG,Le Piano Voyageur de Caroline
5,5,85,https://www.kisskissbankbank.com/en/users/otto-kint,07/05/2018,"€5,015",en,1000.0,10.0,15.0,85.0,0.0,12.0,111.0,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,Pre-order your copy of our new album and get a ticket for our exclusive   pre-releaseconcert!,Successful,,"Out of €4,500",jpg,New Album Otto Kintet
6,6,98,https://www.kisskissbankbank.com/en/users/sherban-vidick,07/05/2018,"€4,010",fr,1000.0,5.0,20.0,98.0,3.0,13.0,115.0,https://www.kisskissbankbank.com/en/projects/a-boy-with-a-beard-nouvel-ep,Aidez A BOY WITH A BEARD à finaliser son nouvel EP!,Successful,,"Out of €3,500",jpg,A Boy With A Beard - NOUVEL EP
7,7,64,https://www.kisskissbankbank.com/en/users/sophie-remy,07/05/2018,"€6,560",fr,300.0,10.0,16.0,64.0,2.0,9.0,100.0,https://www.kisskissbankbank.com/en/projects/louis-tout-court,"Le linge de lit beau pour nous, les enfants! Made in Belgium",Successful,,"Out of €6,500",png,Louis Tout Court
8,8,82,https://www.kisskissbankbank.com/en/users/hello-birds,07/05/2018,"€3,688",fr,90.0,5.0,4.0,82.0,0.0,11.0,105.0,https://www.kisskissbankbank.com/en/projects/hello-birds-festival-6-etretat-normandie,"Soutenez Hello Birds, le festival Seapop de Normandie depuis 2013 à  Etretat ! On compte sur vous Birdies !",Successful,,"Out of €3,500",gif,Hello Birds Festival #6 - Etretat - Normandie
9,9,156,https://www.kisskissbankbank.com/en/users/toonysgroove,01/14/2021,"€7,130",fr,1300.0,10.0,46.0,159.0,0.0,16.0,110.0,https://www.kisskissbankbank.com/en/projects/the-fuse-3eme-album-de-tony-paeleman,Soutenez le nouvel album de Tony Paeleman sur KissKissBankBank !,Successful,Indie,"Out of €6,500",jpg,"The Fuse, 3ème album du pianiste Tony Paeleman"
10,10,279,https://www.kisskissbankbank.com/en/users/peter-vandewal,01/14/2021,"€40,291",nl,400.0,10.0,33.0,311.0,1.0,5.0,134.0,https://www.kisskissbankbank.com/en/projects/heuvelsven-de-toekomst-verzekeren-van-een-vrijhaven-voor-jongeren,Lever een bijdrage voor de afwerking van de buitengevels van een eerste nieuw slaapgebouw,Successful,,"Out of €30,000",jpg,Heuvelsven : de toekomst verzekeren van een vrijhaven voor jongeren
11,11,82,https://www.kisskissbankbank.com/en/users/david-huin,01/14/2021,"€13,125",fr,300.0,2.0,26.0,92.0,5.0,10.0,101.0,https://www.kisskissbankbank.com/en/projects/l-eveil-des-puys-bistrot-evenementiel-au-coeur-des-puys-auvergnats,"""Si vous pensez que l’aventure est dangereuse, je vous propose d’essayer la routine, elle est mortelle"" Paulo Coelho",Successful,Local Development,"Out of €12,960",jpg,L’éveil des Puys  : Bistrot événementiel au cœur des Puys Auvergnats
12,12,106,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,01/13/2021,"€10,999",en,1000.0,10.0,18.0,109.0,4.0,6.0,110.0,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!",Successful,,"Out of €10,000",jpg,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?
13,13,83,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,01/13/2021,"€4,540",fr,50.0,6.0,11.0,87.0,0.0,4.0,114.0,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !",Successful,Local Development,"Out of €4,000",jpeg,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court"
14,14,312,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,01/13/2021,"€14,400",hr,1000.0,3.0,41.0,372.0,6.0,18.0,180.0,https://www.kisskissbankbank.com/en/projects/levolcan,Soutenez le projet sur KissKissBankBank !,Successful,"Local Development,Indie","Out of €8,000",png,Le Volcan needs you !
15,15,42,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,01/12/2021,"€4,225",fr,400.0,10.0,16.0,46.0,1.0,8.0,106.0,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable,Successful,"Organic,Locavore,Local Development","Out of €4,000",png,"Cassava, table & boulangerie artisanale engagée"
16,16,175,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,01/12/2021,"€20,880",fr,500.0,10.0,71.0,190.0,6.0,4.0,104.0,https://www.kisskissbankbank.com/en/projects/ibiza-horse-valley,"Sauvons ensemble ""Ibiza Horse Valley"", le sanctuaire des chevaux libres",Successful,Animal Welfare,"Out of €20,000",png,IBIZA HORSE VALLEY
17,17,211,https://www.kisskissbankbank.com/en/users/vincent-bidal,01/12/2021,"€10,750",hr,500.0,10.0,53.0,222.0,0.0,7.0,108.0,https://www.kisskissbankbank.com/en/projects/ob2,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €10,000",jpg,ENREGISTREMENT DE L'ALBUM OB2 GREGORY OTT ET VINCENT BIDAL
18,18,121,https://www.kisskissbankbank.com/en/users/la-maison-luquet,07/02/2018,"€10,635",fr,2000.0,5.0,40.0,121.0,12.0,14.0,212.0,https://www.kisskissbankbank.com/en/projects/la-maison-luquet,Contribuez à la naissance d'une forge et bénéficiez d'un rapport privilégié avec le forgeron et son artisanat,Successful,,"Out of €5,000",gif,La Maison LUQUET
19,19,80,https://www.kisskissbankbank.com/en/users/christine-breton,07/02/2018,"€4,025",fr,100.0,5.0,24.0,80.0,19.0,7.0,107.0,https://www.kisskissbankbank.com/en/projects/achat-d-un-distillateur-pour-petales-de-roses,Distiller du bonheur au parfum de roses,Successful,,"Out of €3,750",JPG,Achat d'un distillateur pour pétales de roses
20,20,71,https://www.kisskissbankbank.com/en/users/tantar-antsika,07/02/2018,"€10,545",fr,320.0,10.0,21.0,71.0,3.0,14.0,105.0,https://www.kisskissbankbank.com/en/projects/tantar-antsika-une-mode-ethno-chic-fusionnant-paris-et-madagascar,Soutenez TANTAR ANTSIKA et ZAZAKELY SAMBATRA en précommandant notre première collection été indien 2018 : Il était une fois Paris - Tana...,Successful,,"Out of €10,000",gif,"TANTAR ANTSIKA, une mode ethno-chic fusionnant Paris et Madagascar"
21,21,41,https://www.kisskissbankbank.com/en/users/l-adventurium-factory,07/02/2018,"€8,000",fr,500.0,15.0,13.0,41.0,2.0,13.0,100.0,https://www.kisskissbankbank.com/en/projects/du-bungee-dance-a-lyon,Aidez-nous à créer un centre de Bungee Dance à Lyon !,Successful,,"Out of €8,000",jpg,Du Bungee Dance à Lyon !
22,22,36,https://www.kisskissbankbank.com/en/users/nell--11,07/02/2018,"€3,550",fr,800.0,5.0,9.0,36.0,0.0,10.0,101.0,https://www.kisskissbankbank.com/en/projects/nell-premier-album,"Soutenez la création de mon premier album, j'ai besoin de vous...",Successful,,"Out of €3,500",jpg,NELL -  Premier album
23,23,72,https://www.kisskissbankbank.com/en/users/l-ecole-occitane-jorgi-gros,07/02/2018,"€5,270",fr,500.0,5.0,13.0,72.0,8.0,7.0,105.0,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-sauver-l-ecole-occitane-jorgi-gros,"L'école occitane Jòrgi Gròs a besoin de votre aide !
Aidez-nous à consolider ses fondations, ses murs et son toit !",Successful,,"Out of €5,000",jpg,Aidez-nous à Sauver l'école occitane Jòrgi Gròs !
24,24,119,https://www.kisskissbankbank.com/en/users/sandrine-cnudde,07/02/2018,"€6,190",fr,500.0,25.0,20.0,119.0,10.0,9.0,103.0,https://www.kisskissbankbank.com/en/projects/dans-la-gueule-du-ciel,Soutenez la parution de ce livre de photographies et de poèmes sur le Groenland oriental. Pré-commandez jusqu'au 6/07. Disponible le 25/09.,Successful,,"Out of €6,000",jpg,Dans la gueule du ciel
25,25,28,https://www.kisskissbankbank.com/en/users/compagnie-glossolalie,07/02/2018,"€5,650",fr,2500.0,10.0,13.0,28.0,6.0,15.0,103.0,https://www.kisskissbankbank.com/en/projects/oculus--2,Participez à la création d'un spectacle engagé et social pour aider à l'éradication de la maltraitance infantile !,Successful,,"Out of €5,435",png,Oculus
26,26,134,https://www.kisskissbankbank.com/en/users/jazztime,07/01/2018,"€6,105",en,5000.0,10.0,25.0,134.0,0.0,16.0,101.0,https://www.kisskissbankbank.com/en/projects/pablo-campos-upcoming-album-people-will-say-with-kenny-peter-washington,"Pre-order the US debut album by pianist and singer Pablo Campos, recorded in New York with Peter & Kenny Washington! ",Successful,,"Out of €6,000",jpg,"PABLO CAMPOS - ""People Will Say"" With Kenny & Peter Washington"
27,27,125,https://www.kisskissbankbank.com/en/users/_mticha_,07/01/2018,"€6,430",fr,1000.0,5.0,39.0,125.0,1.0,16.0,129.0,https://www.kisskissbankbank.com/en/projects/anahera-oasis-urbaine,"Participez à la création du café-boutique ANAHERA, un lieu unique dans le 7ème arr. de Lyon.",Successful,,"Out of €5,000",png,ANAHERA - Oasis Urbaine -
28,28,56,https://www.kisskissbankbank.com/en/users/robby-marshall,07/01/2018,"€3,941",en,500.0,5.0,13.0,56.0,2.0,13.0,123.0,https://www.kisskissbankbank.com/en/projects/little-victories-premier-album-de-robby-marshall-quartet,My new French-American quartet is releasing its first album.  Help us to get it out to the world!,Successful,,"Out of €3,200",jpg,"""Little Victories"" debut album by the Robby Marshall Quartet"
29,29,126,https://www.kisskissbankbank.com/en/users/maurice-huvelin,07/02/2018,"€6,680",fr,4000.0,1.0,37.0,126.0,0.0,10.0,102.0,https://www.kisskissbankbank.com/en/projects/shtrak-show,"Aidez-moi à compléter la création de SHTRAK SHOW ou ""la joie de l'enfance cosmique"". Une aventure aérospatiale singulière et cosmopolite.",Successful,,"Out of €6,500",jpg,Shtrak Show
30,30,49,https://www.kisskissbankbank.com/en/users/xavier-rambaud,07/01/2018,"€5,661",fr,1500.0,5.0,12.0,49.0,0.0,10.0,141.0,https://www.kisskissbankbank.com/en/projects/restaurant-ici,Nouveau restaurant au coeur de Nantes!!!,Successful,,"Out of €4,000",jpg,Restaurant ICI
31,31,86,https://www.kisskissbankbank.com/en/users/totem-mobi,07/01/2018,"€5,335",fr,1500.0,5.0,15.0,86.0,2.0,10.0,107.0,https://www.kisskissbankbank.com/en/projects/totem-montpellier-l-autopartage-electrique-avec-stationnement-libre-et-gratuit,"En profitant d'une offre avantageuse, vous soutenez le déploiement de TOTEM mobi à Montpellier, l'autopartage le plus fun et branché !",Successful,,"Out of €5,000",jpg,TOTEM Montpellier : l'autopartage électrique avec stationnement libre et gratuit
