,Unnamed: 0,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
37,37,https://www.kisskissbankbank.com/en/projects/yeswecamp-marseille-2013,YesWeCamp Marseille 2013,Successful,121,"€24,173","Out of €20,000",04/09/2013,312,,jpg,17,5.0,500.0,1,56,311,https://www.kisskissbankbank.com/en/users/yes-we-camp,en,"A seaside self-built ecological and artistic campsite for the European Capital of Culture, Marseille, from April to September 2013."
38,38,https://www.kisskissbankbank.com/en/projects/la-ferme-du-bonheur,La Ferme du Bonheur,Successful,102,"€5,986","Out of €5,890",04/09/2013,92,,JPG,6,1.0,500.0,1,12,92,https://www.kisskissbankbank.com/en/users/la-ferme-du-bonheur,fr,"La Ferme du Bonheur à Nanterre, lieu de Culture au sens le plus large (diffusion et création artistiques, agriculture, environnement, pédagogie, actions sociales, urbanisme, architecture...) développe un nouveau projet : La Ferme Urbaine. 
Ce projet implique la réouverture de la Table d'Hôtes historique de la Ferme du Bonheur qui serait alimentée par notre propre production maraîchère et d'élevage, le tout nous servant d'outils pour nos actions pédagogiques et sociales."
39,39,https://www.kisskissbankbank.com/en/projects/mylocal-project,MyLocal Project,Successful,111,"€3,885","Out of €3,500",04/08/2013,65,,jpg,6,5.0,200.0,1,21,64,https://www.kisskissbankbank.com/en/users/mylocalproject,fr,"














C'est une association innovante de solidarité qui soutient des porteurs de projets locaux du monde entier et dans tous les domaines."
40,40,https://www.kisskissbankbank.com/en/projects/magazine-l-acclameur,Magazine : L'Acclameur,Successful,109,"€5,455","Out of €5,000",04/07/2013,173,,jpg,6,1.0,500.0,0,43,172,https://www.kisskissbankbank.com/en/users/l-acclameur,fr,"L’Acclameur est le premier magazine français  traitant des Sourds et des Signants. Il est trimestriel, vendu en 2 versions : papier et numérique, et fait 50 pages. Il s’adresse aux Sourds comme aux Entendants et fait partager des informations variées sur la vie des Sourds et des Signants. La vocation de ce magazine est d’ouvrir les portes du monde des sourds et de faire découvrir leur culture, leur langue, leurs talents, etc. Tel un pont entre deux mondes, il aborde aussi bien des sujets généralistes, de la vie quotidienne que des sujets plus pointus, sur des questions de société."
41,41,https://www.kisskissbankbank.com/en/projects/thank-you-my-deer,"thank you, my deer",Successful,175,"€5,245","Out of €3,000",04/07/2013,76,,jpg,5,10.0,300.0,0,33,76,https://www.kisskissbankbank.com/en/users/the-deer,en,"

We need your help to open our gluten free café, which offers homemade bread and cakes as well as sandwiches, salads and waffles. "
42,42,https://www.kisskissbankbank.com/en/projects/quai-de-gare-et-autres-histoires,Quai de Gare et autres histoires,Successful,110,"€3,085","Out of €2,800",04/06/2013,61,,png,8,10.0,2500.0,1,25,61,https://www.kisskissbankbank.com/en/users/le-collectif-dix-par-etre,fr,"Quai de Gare et autres histoires est un spectacle qui entremêle le cirque contemporain, le théâtre et la musique live dans un univers sixties. Pour achever notre création, prévue pour être fin prête au printemps, nous comptons sur vous, potentiels spectateurs de notre aventure ! Rejoignez-nous sur le quai de cette petite gare de campagne énigmatique, pour découvrir qui est le mystérieux homme au chapeau, ou pourquoi ce petit bout de femme en jaune semble lire dans les pensées des personnages..."
43,43,https://www.kisskissbankbank.com/en/projects/la-1ere-radio-des-foyers-rec-radio-en-chantier,"La 1ère Radio des Foyers ! REC, Radio en Chantier",Successful,103,"€3,090","Out of €3,000",04/06/2013,77,,jpg,5,10.0,300.0,7,10,77,https://www.kisskissbankbank.com/en/users/radio-des-foyers,fr,"Aidez-nous à co-produire la 1ère Radio des Foyers ! Libre, engagée et indépendante c'est votre radio, c'est notre voix ! "
44,44,https://www.kisskissbankbank.com/en/projects/le-projet-editorial-de-renaud-bargues-sophie-raynaud-bernard-garnier-de-labareyre,Le Projet Editorial de Renaud Bargues & Sophie Raynaud & Bernard Garnier de Labareyre,Successful,121,"€3,635","Out of €3,000",04/05/2013,43,,jpg,5,5.0,500.0,1,3,43,https://www.kisskissbankbank.com/en/users/renaud-bargues,fr,"Collectionneurs ! Participez au projet d’édition du catalogue de l'exposition ACT ON THE PAST
Du 4 AVRIL au 4 MAI 50 Dessins à Paris...
"
45,45,https://www.kisskissbankbank.com/en/projects/stunt-tour-2013-tournee-francaise-de-noon-xoxo,Stunt Tour 2013 : tournée française de NOON XOXO,Successful,100,"€3,000","Out of €3,000",04/04/2013,38,,jpg,16,5.0,1500.0,4,20,38,https://www.kisskissbankbank.com/en/users/ggrock,fr,NOON XOXO vient vous faire découvrir le Stunt Rock au cours d'une tournée autour de la France du 12 au 27 avril 2013.
46,46,https://www.kisskissbankbank.com/en/projects/calling-of-lorme,Calling of Lorme,Successful,103,"€4,125","Out of €4,000",04/04/2013,29,,jpg,9,5.0,1000.0,0,7,29,https://www.kisskissbankbank.com/en/users/calling-of-lorme,fr,Rendez-vous acteur de la réussite  de Calling of Lorme en participant à l'élaboration de son premier album. 
47,47,https://www.kisskissbankbank.com/en/projects/au-bazar-chik-premier-vinyle,Au Bazar Chik | Premier Vinyle,Successful,120,"€3,595","Out of €3,000",04/03/2013,73,,jpg,8,1.0,500.0,0,22,73,https://www.kisskissbankbank.com/en/users/aubazarchik,fr,"AU BAZAR CHIK – SORTIE D’UN VINYLE
Bienvenue dans notre bazar, venez partager nos rengaines douces-amères à travers la sortie future de notre premier vinyle - Et pour cela on a besoin de vous….. 

"
48,48,https://www.kisskissbankbank.com/en/projects/maisonnee,Maisonnée,Successful,108,"€3,685","Out of €3,400",04/03/2013,66,,jpg,7,25.0,300.0,11,16,66,https://www.kisskissbankbank.com/en/users/maisonnee,fr,"


Une maison d'édition, à la fabrication 100% française, qui a besoin pour être distribuée en magasin de beaux écrins pour ses objets."
49,49,https://www.kisskissbankbank.com/en/projects/opium-philosophie-1, Opium Philosophie #1 ,Successful,185,"€4,623","Out of €2,500",04/02/2013,163,,jpg,6,5.0,200.0,11,18,163,https://www.kisskissbankbank.com/en/users/opium-philosophie,fr,"


La revue qui dévoile l'intimité philosophique des étudiants."
50,50,https://www.kisskissbankbank.com/en/projects/erebe,ÉRÈBE,Successful,100,"€4,800","Out of €4,800",04/02/2013,46,,png,7,5.0,1000.0,0,17,46,https://www.kisskissbankbank.com/en/users/lucile-littot,en,ÉRÈBE IS A FILM PROJECT WRITTEN BY LUCILE LITTOT. THESE IMAGES ARE THE FIRST CAMERA TEST WICH ALSO INTRODUCE THE FIVE MAIN CHARACTERS.
51,51,https://www.kisskissbankbank.com/en/projects/pour-la-p-tite-histoire,Pour la p'tite histoire,Successful,101,"€3,020","Out of €3,000",04/01/2013,15,,jpg,9,5.0,500.0,2,4,15,https://www.kisskissbankbank.com/en/users/typhanie,fr,"
Une recette, un voyage, une histoire : aidez-moi à partir début avril pour cette nouvelle aventure culinaire en amérique du sud !"
52,52,https://www.kisskissbankbank.com/en/projects/le-pont-de-cratyle-entre-les-lignes,LE PONT DE CRATYLE - ENTRE LES LIGNES,Successful,100,"€3,610","Out of €3,600",04/01/2013,21,,jpg,6,1.0,200.0,0,4,21,https://www.kisskissbankbank.com/en/users/maelys-meyer-et-philippe-liotard,en,"



















THE CRATYLE'S BRIDGE - BETWEEN THE LINES
A travel at the heart of literary traductors... between sensibility and inteligibility"
53,53,https://www.kisskissbankbank.com/en/projects/le-1er-tour-du-monde-du-repas-chez-l-habitant,Le 1er tour du monde du repas chez l'habitant,Successful,107,"€5,367","Out of €5,000",03/31/2013,98,,jpeg,7,1.0,500.0,0,21,97,https://www.kisskissbankbank.com/en/users/food-sweet-food--2,fr,"Aidez-nous à réaliser le 1er tour du monde du repas chez l'habitant, pour partager les traditions culinaires des régions du monde. "
54,54,https://www.kisskissbankbank.com/en/projects/premier-album-du-ellen-birath-band,Premier album du Ellen Birath Band,Successful,119,"€3,570","Out of €3,000",03/30/2013,103,,jpg,7,5.0,3000.0,1,21,103,https://www.kisskissbankbank.com/en/users/ugo-play,en,"Thanks to you, creating Ellen Birath Band first album"
55,55,https://www.kisskissbankbank.com/en/projects/l-homme-tango--2,L'HOMME TANGO,Successful,101,"€10,050","Out of €10,000",03/30/2013,82,,jpg,7,5.0,1000.0,12,24,81,https://www.kisskissbankbank.com/en/users/a-travers-le-miroir-prod,fr,"L'HOMME TANGO, c’est un souffle, un voyage, un perpétuel recommencement, sans oublier ses origines.

« N’est pas ignorant, celui qui sait vivre l’instant ».

Sur fond de road-trip entre la France et l’Argentine, ce film documentaire s’immerge avec pudeur et noblesse dans le parcours singulier d’un homme qui a su très tôt ce pour quoi il était destiné : La scène et tout particulièrement le Tango Argentin!

Sans aucun doute, Jorge n’a jamais renoncé à son désir de vivre de sa passion. Pourtant ses choix pour y arriver n’ont pas toujours été faciles.
Retour sur ce parcours hors du commun où le mot «évidence» n’a jamais aussi bien résonné dans le cœur d’un homme.

Ensemble, faisons danser l'Homme tango ! Pour cela, il vous suffit de lui tendre la main !



"
56,56,https://www.kisskissbankbank.com/en/projects/nevers-un-film-d-emilie-lamoine,"NEVERS, un film d'Emilie Lamoine",Successful,113,"€5,655","Out of €5,000",03/28/2013,88,,jpg,7,10.0,1000.0,3,15,88,https://www.kisskissbankbank.com/en/users/zamizdat,en,"A road movie by foot, two young Africans lost in the French country. NEVERS is an uncompromising first-feature. Join us to make it happen!"
57,57,https://www.kisskissbankbank.com/en/projects/m2b-shanghai-hong-kong-a-1800km-art-performance,'M2B Shanghai-Hong Kong' - a 1800km-Art-Performance,Successful,101,"€8,870","Out of €8,800",03/26/2013,74,,jpg,7,10.0,500.0,2,28,74,https://www.kisskissbankbank.com/en/users/niko-de-la-faye,en,French Artist Niko de La Faye will leave Shanghai on April 2013 on his kinetic sculpture ‘M2B’. After a 1800-ride he will reach Hong Kong. With this new project he will complete a 3400km-journey started in Beijing in 2012. Be part of this art performance by supporting M2B!
58,58,https://www.kisskissbankbank.com/en/projects/la-minute-du-prisonnier,La Minute du Prisonnier,Successful,102,"€15,235","Out of €15,000",03/26/2013,148,,jpg,8,10.0,6000.0,12,30,148,https://www.kisskissbankbank.com/en/users/la-minute-du-prisonnier,fr,Produisez la websérie qui a l'humour carcéral ! Et devenez les complices de La Minute du Prisonnier.
59,59,https://www.kisskissbankbank.com/en/projects/lil-dragon-danse-art-numerique-des-enfants-sur-scene,"lil'dragon -  danse, art numérique & des enfants sur scène",Successful,102,"€5,081","Out of €5,000",03/26/2013,54,,jpg,9,1.0,500.0,6,16,54,https://www.kisskissbankbank.com/en/users/eric-minh-cuong-castaing,fr,Une vingtaine d'enfants amateurs danse avec une ancienne étoile du ballet  du Cambodge et une danseuse hip hop dans un dispositif numérique.
60,60,https://www.kisskissbankbank.com/en/projects/alberomio-mon-arbre,"Alberomio, mon arbre",Successful,102,"€4,070","Out of €4,000",03/25/2013,64,,jpg,8,5.0,1000.0,3,23,64,https://www.kisskissbankbank.com/en/users/alberomio,fr,"""Alberomio"", c'est l'arbre de Pierrot, Pablo et Brune, âgés de 23 à 32 ans, et qui ont deux mamans. Participez avec nous à la réalisation de ce webdocumentaire qui parle d'identité, de famille, de sexualité et de normes. "
61,61,https://www.kisskissbankbank.com/en/projects/special-origines,Spécial Origines,Successful,328,"€3,610","Out of €1,100",03/25/2013,112,,png,6,1.0,100.0,13,32,111,https://www.kisskissbankbank.com/en/users/fredboot,fr,"Bande dessinée sur un gamin de 10 ans marqué par les comics des années 80, dont le quotidien mêle famille, amis et héros de papier. "
62,62,https://www.kisskissbankbank.com/en/projects/pour-un-musee-des-couleurs,Pour un Musée des Couleurs,Successful,102,"€3,766","Out of €3,700",03/24/2013,77,,jpg,7,1.0,200.0,2,19,77,https://www.kisskissbankbank.com/en/users/musee-des-couleurs,en,"For a Museum of Colours, place of knowledge and wonderment, of culture and life. Help us to make this enormous project grow !
"
63,63,https://www.kisskissbankbank.com/en/projects/one-woman-chant-de-marie-dauphin-souvenirs-savons,"One woman chant de Marie Dauphin  "" SOUVENIRS SAVONS""",Successful,121,"€4,830","Out of €4,000",03/24/2013,71,,jpg,9,5.0,1000.0,0,30,70,https://www.kisskissbankbank.com/en/users/marie-dauphin--2,fr,"Le  One Woman Chant ""Souvenirs Savons"" est un spectacle musical et voilà... revoilà Marie Dauphin comme vous ne l'avez jamais vue. Une femme chrysalide au bord de l'explosion, tantôt burlesque, désorientée, tantôt sensuelle et touchante.

Accrochée à son cœur comme un moineau à sa branche, elle dévoile ses souvenirs, se raconte.
... Elle change de peau comme de costumes et se dévoile avec humour et émotion mais dans cette fable… ce clown terriblement féminin ne pense et ne parle que de vous.
Être loin des grosses productions est une chance de diversité et de liberté qu’il faut préserver pour les artistes et les spectateurs.
Voilà pourquoi il est si jouissif d’entreprendre cette aventure ensemble ! Rejoignez-nous !"
64,64,https://www.kisskissbankbank.com/en/projects/furry-furie,FURRY / FURIE,Successful,103,"€3,085","Out of €3,000",03/24/2013,41,,jpg,9,5.0,1000.0,6,12,41,https://www.kisskissbankbank.com/en/users/dorislanzmann,fr,"C'est l'histoire d'une trace, c'est l'histoire d'une traque. C'est une histoire d'amour, une histoire 
de haine... Et d'animal totem."
65,65,https://www.kisskissbankbank.com/en/projects/shipping-paradise,Shipping Paradise,Successful,108,"€3,765","Out of €3,500",03/23/2013,53,,jpg,7,5.0,500.0,1,15,53,https://www.kisskissbankbank.com/en/users/frenchfries,fr,"



Grâce à vous chers Kissbankers,nous espérons récolter la somme de 3500 euros sur 45 jours. Cette collecte nous est essentielle pour monter ce fabuleux projet qu'est l'exposition ""Shipping Paradise"" à la Cité Internationale des Arts à Paris. Nous vous invitons à lire la suite qui, nous l'espérons, vous donnera envie ! Merci de votre générosité et au plaisir de vous voir pour le vernissage le 18 avril 2013 !  "
66,66,https://www.kisskissbankbank.com/en/projects/defi-benevol-autour-du-monde--2,Défi Bénévol'Autour du Monde,Successful,134,"€6,713","Out of €5,000",03/22/2013,111,,jpg,3,10.0,100.0,15,39,111,https://www.kisskissbankbank.com/en/users/olivierlamouche,fr,"Un nouveau DEFI : ""17 JOURS POUR REUNIR 5 000 EUROS"", au profit de l'association ""Casa Acogida"" s'occupant d'handicapés physiques et mentaux"
67,67,https://www.kisskissbankbank.com/en/projects/le-bazar-du-bateau,LE BAZAR DU BATEAU,Successful,129,"€3,872","Out of €3,000",03/20/2013,144,,jpg,20,1.0,500.0,0,45,143,https://www.kisskissbankbank.com/en/users/cleo-nikita-hippolyte,fr,"Le bazar du bateau, une exposition qui voguera de ville en ville, avant que nous larguions les amarres pour quitter la France. "
68,68,https://www.kisskissbankbank.com/en/projects/les-bracos-peche-et-chassabilly-1er-album,Les Bracos (Pêche et Chassabilly) 1er Album,Successful,126,"€3,145","Out of €2,500",03/19/2013,86,,jpg,7,5.0,500.0,8,33,86,https://www.kisskissbankbank.com/en/users/les-bracos,fr,"Participez à la naissance du 1 er album des Bracos trio Punkabilly Mortuacien avec une grosse dose d’humour et d'énergie!

"
69,69,https://www.kisskissbankbank.com/en/projects/a-life-like-mine,A life like mine,Successful,103,"€10,264","Out of €10,000",03/19/2013,70,,jpg,9,5.0,2000.0,3,23,68,https://www.kisskissbankbank.com/en/users/collectif-argos,en,"Combining video, photography, sound, text and comic strip « A life like mine » is a tale of adventure about gold diggers. This web documentary is the result of four years’ field work and pays homage to heroes searching for resources in imprenetrable mountains to help rise above their condition. Does this project interest you ? Would you like to help us finish it ? Then you can : here and now !"
70,70,https://www.kisskissbankbank.com/en/projects/le-mystere-de-grimouville,Le Mystère de Grimouville,Successful,107,"€3,542","Out of €3,300",03/19/2013,159,,jpg,10,5.0,10000.0,12,44,158,https://www.kisskissbankbank.com/en/users/charles-henry-groult-et-romain-jeanticou,fr,"Mais qui se cache derrière le chiffre énigmatique qui hante le petit village de Grimouville, collé chaque semaine sur le mur du cimetière depuis 4 ans ? Aidez-nous à percer le mystère du serial-colleur dans ce webdoc rural insolite, lauréat du prix INSIDE Web&Doc Figra 2013."
71,71,https://www.kisskissbankbank.com/en/projects/en-terrain-vague,En terrain vague,Successful,100,"€5,000","Out of €5,000",03/18/2013,47,,jpg,7,1.0,500.0,1,26,47,https://www.kisskissbankbank.com/en/users/bestiole,fr,"En terrain Vague est un court métrage qui pourrait se passer en 2040…ou simplement aujourd’hui, dans ces villes nouvelles qui poussent aux abords des métropoles.
Dans ce décor presque futuriste et pourtant tellement quotidien, nous suivons quatre trajectoires qui se percutent, ou se rencontrent; quatre individus comme autant de tentatives à trouver une place et un sens à être.

Nous sommes deux jeunes comédien(ne)s à l’initiative de ce film, et pour le réaliser nous avons réuni les membres d’une structures qui sévissent dans l’audiovisuel: La Mouette à Trois Queues et Studio Grenouille, ainsi que les membres d’un ancien collectif: le collectif 23. 
N’hésitez pas à lire la suite pour en savoir plus et merci d’avance pour tous vos dons ! 

Marie, Yoann et toute l’équipe !"
72,72,https://www.kisskissbankbank.com/en/projects/ginger-circus-comedie-musicale,GINGER CIRCUS - Comédie musicale,Successful,105,"€7,340","Out of €7,000",03/18/2013,72,,JPG,9,10.0,350.0,0,39,72,https://www.kisskissbankbank.com/en/users/la-compagnie-ginger-circus-et-jd-production,fr,"""Mai 2068, Paris, capitale des Etats-Unis d’Europe. Un général est au pouvoir, la Police Musicale fait régner la censure... mais la chanteuse Ginger va mener un mouvement de Résistance Musicale pour tenter de sauver la création!""
Après une première représentation à Versailles en mai 2012, cette comédie musicale de Pascal BOLANTIN fera l'objet d'une création parisienne les 3 et 4 juin 2013 à 21h, dans une toute nouvelle mise en scène.
ET AUJOURD'HUI, NOUS AVONS BESOIN DE VOTRE AIDE POUR COMPLÉTER LE FINANCEMENT DE CE PROJET!
Aidez-nous à sauver la liberté de création : entrez avec nous dans la RÉSISTANCE MUSICALE!!
"
73,73,https://www.kisskissbankbank.com/en/projects/la-caisse-s-il-vous-plait,"La caisse, s'il vous plait",Successful,104,"€3,125","Out of €3,000",03/17/2013,59,,jpeg,6,1.0,300.0,1,19,58,https://www.kisskissbankbank.com/en/users/florentsabatier,fr,"
""Un braquage ? William MacLane ne pensait pas en arriver là. Américain débarqué en France il y a vingt ans, il rêvait d'une vie meilleure, mais ses espoirs ont disparu en même temps que son travail. Ainsi, face aux pressions de sa femme et de sa fille, il doit trouver une solution. Momo, jeune du quartier pris de tendresse pour cet homme au bord du gouffre, tente de l'en dissuader. Mais a-t-on toujours vraiment le choix ?""

L'argent de la collecte servira à financer la totalité du matériel technique nécessaire pour tourner ce court-métrage."
74,74,https://www.kisskissbankbank.com/en/projects/une-histoire-belge,Une Histoire Belge,Successful,106,"€8,270","Out of €7,800",03/17/2013,130,,jpg,7,5.0,400.0,2,34,130,https://www.kisskissbankbank.com/en/users/julien-daniel-vincent-rea,fr,"La Belgique est-elle en voie d'extinction ? Ce ""road-movie au plat pays"" propose d'aller y regarder de plus près. Un documentaire et un webdocumentaire en forme de voyage poétique, humain et politique, le long de cette ligne invisible mais bien réelle qui coupe le royaume en deux… et laisse les Belges dos-à-dos : la frontière linguistique.
Cette frontière, votre soutien nous permettra de la parcourir de bout en bout… et de vous raconter, une fois le décor planté et les personnages réunis, la plus surprenante des histoires belges."
